Unit,Unit Name,ID,Text,Comment
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_advanced_Description,Produktspezifische Experteneinstellungen öffnen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_advanced_Label,Erweitert,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_configuration_ChildSectionHeader,Konfigurationsbereiche,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_configuration_Description,Den Konfigurationsbaum als primäre Navigation verwenden und das ausgewählte Element in der Workbench bearbeiten.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_configuration_Label,Konfigurations-Workbench,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_help_ChildSectionHeader,Client-Optionen,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_help_Description,"Versionsinformationen, Produktlinks und Supportverweise öffnen.",NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_help_Label,Hilfe / Info,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_help_language_Description,Anzeigesprache des Clients und Paketressourcen-Override auswählen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_help_language_Label,Sprache,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_home_Description,Produkt-Dashboard und aktuelle Laufzeitzusammenfassung öffnen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_home_Label,Dashboard,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_home_TopLevelSectionHeader,Primäre Arbeitsbereiche,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_post_process_apps_Description,Open WinSyslog post processing application settings in the Configuration Console.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_post_process_apps_Label,Post Process Apps,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_ChildSectionHeader,Diagnose- und Remote-Werkzeuge,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_Description,Remote-Registry- und Erkennungswerkzeuge öffnen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_Label,Werkzeuge,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_TopLevelSectionHeader,Dienstprogramme,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_connect_Label,Mit Remote-Registry verbinden,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_debug_log_viewer_Description,Die aktive Debug-Protokolldatei laden und analysieren.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_debug_log_viewer_Label,Debug-Protokoll,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_discovery_Label,Netzwerkerkennung (WMI),NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_storage_source_Description,Das Speicherquellen-Dienstprogramm der Workbench öffnen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_storage_source_Label,Speicherquelle,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_syslog_test_message_Description,"Eine Syslog-Testnachricht senden, um Listener- und Netzwerkpfade zu prüfen.",NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_syslog_test_message_Label,Syslog-Testnachricht,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_windows_service_Description,Das Windows-Dienst-Dienstprogramm der Workbench öffnen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_Nav_tools_windows_service_Label,Windows-Dienst,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_NoUrlConfigured,Für diese Aktion ist keine URL konfiguriert.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_PaneFooter,"Diese Leiste wechselt App-Bereiche, nicht Elemente im Konfigurationsdokument.",NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_PaneIntroFormat,Wählen Sie hier einen Arbeitsbereich für {0}. Der Dokumentbaum erscheint nur in der Konfiguration und spiegelt die geladene Konfigurationsdatei wider.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_PaneIntroTitle,App-Navigation,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_StartupErrorTitle,Startfehler,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Shell_UrlOpenFailed,Windows konnte die angeforderte URL nicht öffnen.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Database_monitoring,Datenbanküberwachung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Database_output,Datenbankausgabe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Device_monitoring,Geräteüberwachung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Device_output,Geräteausgabe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Event_collection,Ereigniserfassung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Event_enrichment,Ereignisanreicherung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_File_monitoring,Dateiüberwachung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Local_output,Lokale Ausgabe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Message_listeners,Nachrichtenempfänger,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Network_output,Netzwerkausgabe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Network_probes,Netzwerkprüfungen,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Other,Sonstiges,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_Rule_flow,Regelablauf,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_System_monitoring,Systemüberwachung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogCategory_System_operations,Systemvorgänge,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_CatalogPurposeFormat,{0} konfigurieren.,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_CustomerID,Kunden-ID,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_Database_OLEDB,Datenbank OLE DB,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_FileAndSystem,Datei- und Systemmonitore,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_QueueManager,Warteschlangenverwaltung,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_Queuelimit,Warteschlangenlimit,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_SNMP_Mibs,SNMP-MIBs,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_SystemID,System-ID,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_TCPOptions,TCP-Optionen,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_DisplayLabel_TLSAdvanced_Options,Erweiterte TLS-Optionen,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Basic_Filters,Basis Filter,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_CPU_and_memory_monitor,CPU and memory monitor,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Custom_Property,Benutzerdefinierte Property,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Date_Time,Datum/Zeit,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Date_and_time,Date and time,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Disk_Space_Monitor,Disk Space Monitor,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Event_Log_Monitor,Event Log Monitor,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Event_Log_Monitor_V2,Event Log Monitor V2,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Extended_IP_Property,Erweitertes IP Property,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Extended_Number_Property,Erweitertes numerisches Property,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_FTP_Probe,FTP Probe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_File_Exists,Datei existiert,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_File_Monitor,File Monitor,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_File_and_system_services,File and system services,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_General,General,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_HTTP_Probe,HTTP Probe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_IMAP_Probe,IMAP Probe,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Information_unit_type,Information unit type,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
RSyslogConfigClient.WinUI/Strings/Resources,RSyslogConfigClient.WinUI Resources,Workbench_FilterGroup_Modern_shortcuts,Modern shortcuts,NG .resw source; locale=de-DE; revision=887366d263754e501eac3724e01d30b67a1047fa
